2.42	46.5512	6.38109	18.5059	-9.77137	
2.43	46.7295	6.27779	18.4943	-9.87809	
2.44	46.9075	6.17332	18.4826	-9.9849	
2.45	47.0853	6.06767	18.4708	-10.0918	
2.46	47.2628	5.96085	18.4589	-10.1988	
2.47	47.4401	5.85285	18.4469	-10.3058	
2.48	47.6171	5.74366	18.4347	-10.413	
2.49	47.7938	5.63329	18.4224	-10.5203	
2.5	47.9702	5.52174	18.41	-10.6276	
2.51	48.1464	5.409	18.3975	-10.735	
2.52	48.3223	5.29506	18.3849	-10.8426	
2.53	48.4979	5.17994	18.3721	-10.9502	
2.54	48.6732	5.06361	18.3592	-11.0579	
2.55	48.8483	4.94609	18.3462	-11.1657	
2.56	49.023	4.82737	18.333	-11.2736	
2.57	49.1974	4.70745	18.3198	-11.3816	
2.58	49.3716	4.58632	18.3064	-11.4897	
2.59	49.5454	4.46398	18.2928	-11.5979	
2.6	49.719	4.34043	18.2792	-11.7062	
2.61	49.8922	4.21567	18.2654	-11.8146	
2.62	50.0651	4.08969	18.2514	-11.9231	
2.63	50.2377	3.9625	18.2374	-12.0317	
2.64	50.41	3.83408	18.2232	-12.1404	
2.65	50.5819	3.70444	18.2089	-12.2492	
2.66	50.7535	3.57358	18.1944	-12.3581	
2.67	50.9248	3.44148	18.1798	-12.4671	
2.68	51.0958	3.30816	18.165	-12.5762	
2.69	51.2664	3.1736	18.1501	-12.6854	
2.7	51.4367	3.0378	18.1351	-12.7948	
2.71	51.6066	2.90077	18.1199	-12.9042	
2.72	51.7762	2.76249	18.1046	-13.0138	
2.73	51.9455	2.62296	18.0891	-13.1234	
2.74	52.1144	2.48219	18.0735	-13.2332	
2.75	52.2829	2.34017	18.0577	-13.3431	
2.76	52.451	2.19689	18.0418	-13.453	
2.77	52.6188	2.05236	18.0258	-13.5631	
2.78	52.7863	1.90656	18.0096	-13.6734	
2.79	52.9533	1.75951	17.9932	-13.7837	
2.8	53.12	1.61118	17.9767	-13.8941	
2.81	53.2863	1.46159	17.96	-14.0047	
2.82	53.4522	1.31073	17.9432	-14.1154	
2.83	53.6177	1.15859	17.9262	-14.2262	
2.84	53.7828	1.00518	17.909	-14.3371	
2.85	53.9475	0.850479	17.8917	-14.4482	
2.86	54.1118	0.694497	17.8742	-14.5593	
2.87	54.2757	0.537228	17.8566	-14.6706	
2.88	54.4392	0.378668	17.8388	-14.782	
2.89	54.6022	0.218814	17.8208	-14.8936	
2.9	54.7649	0.0576623	17.8027	-15.0052	
2.91	54.9271	-0.10479	17.7844	-15.117	
2.92	55.0889	-0.268546	17.7659	-15.2289	
2.93	55.2503	-0.433609	17.7473	-15.341	
2.94	55.4112	-0.599984	17.7285	-15.4531	
2.95	55.5716	-0.767672	17.7095	-15.5655	
2.96	55.7317	-0.936678	17.6904	-15.6779	
2.97	55.8912	-1.10701	17.671	-15.7905	
2.98	56.0504	-1.27866	17.6515	-15.9032	
2.99	56.209	-1.45164	17.6318	-16.016	
3	56.3672	-1.62595	17.612	-16.129	
3.01	56.5249	-1.8016	17.5919	-16.2421	
3.02	56.6822	-1.97858	17.5717	-16.3553	
3.03	56.8389	-2.15691	17.5513	-16.4687	
3.04	56.9952	-2.33659	17.5307	-16.5822	
3.05	57.151	-2.51762	17.5099	-16.6959	
3.06	57.3062	-2.7	17.4889	-16.8097	
3.07	57.461	-2.88374	17.4677	-16.9237	
3.08	57.6153	-3.06884	17.4464	-17.0377	
3.09	57.7691	-3.2553	17.4248	-17.152	
3.1	57.9223	-3.44314	17.4031	-17.2664	
3.11	58.075	-3.63235	17.3811	-17.3809	
3.12	58.2272	-3.82294	17.359	-17.4956	
3.13	58.3789	-4.01491	17.3366	-17.6104	
